customer_id,first_name,last_name,email,phone,address,city,state,postal_code,country,region,signup_date,customer_segment,marketing_opt_in
CUST003528,Jenny,Welch,ktaylor@example.net,897-795-8423x823,5430 Leslie Flat Suite 854,Nicoleburgh,FM,88656,United States,Northeast,2022-10-16,Enterprise,False
CUST003529,Brenda,Humphrey,ganderson@example.org,6373597553,32914 Jason Extensions,New Carl,KY,51929,United States,Northeast,2022-03-28,Premium,True
CUST003530,Steven,Rivera,william53@example.com,(593)528-9828x1368,2808 Washington Way Suite 401,Whiteborough,NV,02730,United States,Midwest,2021-12-26,Standard,True
CUST003531,Heather,Wall,monicadavis@example.net,001-513-474-9596x624,9959 Burnett Neck Suite 616,West Brianville,TN,49523,United States,West,2024-06-28,Premium,True
CUST003532,Jenna,Swanson,wthomas@example.com,(971)206-8150x8921,91604 Mccullough Inlet Suite 461,New Edwardtown,NC,88742,United States,Northeast,2021-12-27,Standard,False
CUST003533,Mary,Johnson,qharper@example.com,001-269-492-9503x9820,3132 Kenneth Mountain Apt. 324,New Jerry,MO,31834,United States,Midwest,2022-07-16,Standard,True
CUST003534,Richard,Ruiz,shannonhester@example.com,9423561204,9703 Karen Ridge Suite 454,East Nataliefort,GA,88106,United States,Northeast,2024-10-19,Standard,False
CUST003535,James,Silva,ymoore@example.net,+1-921-480-1942,81522 Marie Harbor Suite 763,North Jeremyhaven,KS,98167,United States,West,2023-02-12,Standard,True
CUST003536,Katie,Brooks,danny69@example.org,(276)941-9911,371 Smith Neck,Lake Benjamin,DE,10202,United States,Midwest,2024-09-02,Premium,False
CUST003537,Kyle,James,jeffersonwilliam@example.com,+1-918-659-5978x21412,7148 Nichole Isle,Port Jenniferview,MI,99664,United States,Northeast,2022-07-10,Premium,False
CUST003538,Tammy,Jenkins,pconrad@example.net,219-877-0312x7271,517 Martinez Via Apt. 580,North Brianshire,CT,39538,United States,Northeast,2022-04-10,Premium,True
CUST003539,Sherry,Hughes,gwilcox@example.com,001-253-381-1595x76721,620 Watson Vista,Linville,AS,20773,United States,South,2021-03-12,Enterprise,False
CUST003540,Elizabeth,Riggs,christina40@example.com,331-950-6894x649,16306 Sarah Mission Suite 329,Lake Douglas,CA,98592,United States,Midwest,2023-11-14,Standard,False
CUST003541,Heather,Ramirez,rogerbaker@example.net,325-443-6444,8530 Alec Skyway Apt. 644,Hughesland,CT,00516,United States,Midwest,2026-01-27,Premium,False
CUST003542,Kevin,Villanueva,lisa20@example.org,9795559149,91652 Angel Rapid,West Maryton,NH,83033,United States,Midwest,2024-02-14,Premium,False
CUST003543,Maria,Cross,jjohnson@example.com,470-356-8066x400,2364 Diaz Drives Suite 422,Belltown,MT,29682,United States,Northeast,2021-01-04,Standard,False
CUST003544,Benjamin,King,dfranco@example.net,(784)894-5352,36916 William Plaza,Cooperhaven,MP,56842,United States,West,2021-02-23,Standard,True
CUST003545,Michele,Gregory,gutierreztonya@example.net,992-632-9750x29106,4967 Atkinson Ford,West Stephaniechester,ND,26779,United States,Northeast,2022-03-17,Premium,True
CUST003546,Edwin,Johnson,charlesmiller@example.org,815-519-4742x88100,920 George Run,Mendozachester,WV,08462,United States,South,2025-09-04,Premium,False
CUST003547,Dwayne,Green,gailcooper@example.com,001-994-351-1343x60607,31437 Lewis Crossroad,Margaretbury,WV,29667,United States,Midwest,2022-10-21,Standard,False
CUST003548,Lisa,Figueroa,jessica92@example.net,(967)850-3151x0300,00073 Victor Freeway Suite 203,New Matthewland,DC,37428,United States,Midwest,2021-03-21,Standard,False
CUST003549,Steven,King,timothywarner@example.org,(554)926-9998x4508,769 Vang Meadow,New Natashaport,NM,35105,United States,West,2022-01-18,Premium,True
CUST003550,Michelle,Rodriguez,hillgarrett@example.org,558-753-6544,653 Quinn Hill,East Elizabeth,VI,36560,United States,West,2023-05-14,Standard,True
CUST003551,Dakota,Drake,kathleen97@example.org,361-614-3393,3983 Gonzalez Hill,South James,CO,47631,United States,Northeast,2024-10-08,Enterprise,True
CUST003552,Scott,Owens,anthony90@example.com,+1-596-690-3713x9076,36111 Russell Rue,Armstrongside,FM,03836,United States,Northeast,2024-07-05,Standard,True
CUST003553,Marcia,Navarro,davismichael@example.com,(656)749-8767,2131 Williams Springs Suite 366,Michaelfort,NV,50846,United States,South,2025-07-08,Enterprise,True
CUST003554,Julie,Hall,watsonbrian@example.org,510-800-1025x32581,317 Mullins Forges,North Brian,NH,98599,United States,South,2022-05-08,Enterprise,True
CUST003555,Nicole,Barnett,vdixon@example.net,001-881-490-2544x830,3922 Benjamin Land,South Lisashire,HI,39069,United States,South,2021-04-11,Standard,True
CUST003556,Samantha,Garrison,millerbrendan@example.net,001-638-748-6817x4791,2031 Tina Springs,Jenniferbury,MI,68277,United States,South,2024-06-13,Premium,False
CUST003557,Darrell,Hess,figueroadavid@example.com,971-579-4405x914,552 Erin Ferry Suite 425,East Justin,SC,23463,United States,South,2026-04-20,Standard,False
CUST003558,Sarah,Lowery,brandonlawrence@example.com,460.208.5090x30186,841 Colon Crossroad,North Angelamouth,DC,54173,United States,South,2024-03-01,Premium,False
CUST003559,Christine,Wheeler,dlong@example.org,(549)940-8836x9563,4118 Henderson River,North Heather,MN,23619,United States,Midwest,2023-02-20,Premium,True
CUST003560,Jennifer,Mora,johnroberts@example.com,689.363.3481,6450 Ferguson Grove Apt. 977,Murrayview,NM,16711,United States,South,2024-12-05,Premium,True
CUST003561,Erin,Torres,davidbeck@example.com,391-519-8262x308,9467 Olson Rest Suite 409,South Melissa,PR,08224,United States,Northeast,2022-01-04,Enterprise,True
CUST003562,Kelsey,Peterson,mallory71@example.com,001-413-624-9069x0700,459 Ramos Plaza,Andrewfurt,WV,26830,United States,Northeast,2024-07-05,Enterprise,True
CUST003563,Daniel,Bell,hcopeland@example.com,001-932-933-1916x446,829 John Loaf Suite 421,North Francisco,MD,32176,United States,West,2023-05-09,Standard,False
CUST003564,Jason,Ferguson,gonzalezkimberly@example.net,+1-924-542-5466x299,6224 Cervantes Path,Ellisontown,KY,68219,United States,Northeast,2025-08-19,Standard,True
CUST003565,Alice,Stevenson,rferguson@example.org,+1-788-843-5110x99295,922 Graves Prairie Apt. 866,Lake Brentview,AL,62868,United States,South,2024-10-23,Standard,True
CUST003566,Michael,West,timothyknight@example.net,412-286-9222,2925 Woods Prairie Apt. 767,Lambmouth,LA,05931,United States,Northeast,2023-12-01,Enterprise,True
CUST003567,Kimberly,Fry,simpsonanthony@example.com,385.652.4524,177 Patricia Ramp,Lake Johnchester,DE,72172,United States,Midwest,2025-04-29,Standard,False
CUST003568,Mario,Miles,lisadavis@example.com,414-851-6726,616 Lee Fall Apt. 231,Ericborough,MI,39505,United States,Midwest,2021-06-17,Premium,True
CUST003569,Amanda,Davidson,adamsrichard@example.net,744-978-5380,13328 Joseph Haven Apt. 093,Frankside,GU,40596,United States,Northeast,2023-06-13,Premium,False
CUST003570,Allison,White,martinezteresa@example.com,(854)453-4262x57034,4668 Charles Street,Lake Cory,CO,87458,United States,Midwest,2024-05-29,Standard,True
CUST003571,Jason,Ross,davidboyle@example.org,001-477-934-9105x34213,7934 Dunn Harbors,Chelseyville,AZ,03257,United States,Northeast,2021-02-24,Enterprise,False
CUST003572,Eric,Salazar,kaylastout@example.com,4654181338,9244 Justin Radial Apt. 984,Howechester,PW,32937,United States,South,2024-10-20,Premium,False
CUST003573,Thomas,Morris,meganrussell@example.org,(813)662-1178,4772 Yu Station,Courtneyberg,OH,61616,United States,West,2021-04-03,Standard,True
CUST003574,Jeffrey,Benton,stacymassey@example.net,(730)413-7688,53423 Roth View,Roberttown,SD,89588,United States,South,2022-09-11,Enterprise,True
CUST003575,Jessica,Jones,courtneybernard@example.com,7212351248,3676 Brock Plain,Pottsport,HI,04866,United States,Midwest,2024-09-27,Premium,False
CUST003576,Paul,Yang,dawnthomas@example.com,505-530-3165,21691 Denise Villages,Jamestown,NY,68543,United States,West,2022-04-08,Standard,False
CUST003577,Alejandra,Barajas,smontgomery@example.com,8674050068,75209 Robert Green Apt. 367,Riveraport,AR,47102,United States,Midwest,2022-03-06,Enterprise,False
CUST003578,James,Bishop,jensensteven@example.com,+1-259-436-8243x431,309 Malik Mews,Mannville,NM,88513,United States,Northeast,2023-04-07,Premium,False
CUST003579,Tiffany,Ramirez,angelawaller@example.org,830.331.6395x9118,332 Chapman Cape Suite 830,South Richardborough,IN,48708,United States,South,2023-10-24,Enterprise,True
CUST003580,Paul,Wells,kellyduarte@example.org,+1-288-392-4091x116,3099 Bell Fields Apt. 753,West Danafort,MS,79361,United States,Northeast,2021-06-07,Premium,False
CUST003581,Andrea,Pineda,sweeneydenise@example.net,2733590074,66649 Shawn View,North Susan,MT,32333,United States,Northeast,2023-02-23,Standard,True
CUST003582,Patrick,Miller,cjones@example.net,001-546-852-9904,206 Shannon Islands Suite 987,Boyerborough,MO,58105,United States,South,2025-12-25,Standard,True
CUST003583,Tanya,Gibson,david34@example.net,453-476-0775x562,5277 Malone Underpass,Aliciafort,AL,57297,United States,South,2025-11-19,Standard,False
CUST003584,Juan,Collins,manningjesse@example.org,+1-423-375-5876x76017,98396 Melinda Corners,Petersonfort,PR,54922,United States,Northeast,2023-09-11,Standard,True
CUST003585,William,Black,erinlang@example.com,(376)711-8210x597,255 Suzanne Trail,Pattonland,SC,56970,United States,Northeast,2026-01-06,Premium,False
CUST003586,Brittany,Johnson,john02@example.com,(304)857-9474,1729 Larsen Cliffs,Bassview,MI,82943,United States,West,2026-02-27,Enterprise,False
CUST003587,Patty,Nelson,christinemccarthy@example.com,647-472-4335x4484,028 Knight Knoll,South Elizabeth,IA,57266,United States,Northeast,2022-09-10,Premium,False
CUST003588,Rachel,Kelley,dennis89@example.com,434-603-3597,5571 Nicholson Lane,North Rhonda,PA,79876,United States,West,2024-04-02,Enterprise,False
CUST003589,Dustin,Hart,jonathansingleton@example.net,(848)285-1393x0272,7305 Patterson Fields,South Christopherton,MI,69520,United States,West,2021-11-06,Standard,True
CUST003590,David,Lee,toddbowen@example.com,230-210-4318x912,883 Luna Ways,Johnsonfurt,ID,45844,United States,Northeast,2025-02-15,Premium,False
CUST003591,Dawn,Arroyo,stevenslawrence@example.org,896.737.7248,736 Robert Roads,Aaronburgh,MD,19962,United States,Midwest,2023-09-29,Premium,True
CUST003592,Sarah,Stark,lori08@example.org,616-699-5153x533,1384 Thomas Village Suite 411,Hectorhaven,AS,60415,United States,South,2025-12-16,Enterprise,True
CUST003593,Lorraine,Ruiz,ambercampbell@example.com,353.620.9007x197,85077 Kyle Center Apt. 506,South Jill,ID,61633,United States,West,2021-02-15,Standard,False
CUST003594,Brent,Warren,andrew44@example.net,655-337-3133x228,876 Gross Gardens,Larryview,NY,70962,United States,West,2022-03-10,Standard,True
CUST003595,Kyle,Ellis,townsenddoris@example.org,377-362-2715,77107 Briana Lakes,Reeseville,LA,50385,United States,West,2025-08-07,Standard,True
CUST003596,Misty,Tyler,stanleycharles@example.org,+1-779-261-9208,26439 Marvin Station,Kimberlyhaven,NJ,98784,United States,Northeast,2022-05-08,Enterprise,True
CUST003597,Brian,Silva,qjimenez@example.net,845-401-7075x93494,6545 Kathy Forges Apt. 793,Baileyburgh,UT,63730,United States,South,2021-10-23,Enterprise,True
CUST003598,Erin,Reese,april54@example.com,(225)756-3565x58243,96733 Brock Fields,Frenchland,CT,09761,United States,West,2022-04-01,Standard,True
CUST003599,Matthew,Perry,langjames@example.com,447-703-3730x522,48135 Diane Island,Sandovalside,WV,24081,United States,Northeast,2025-07-28,Enterprise,False
CUST003600,Ricky,Costa,tammyanderson@example.org,306.372.0007x816,948 Taylor Station,New Lawrence,DE,17352,United States,Northeast,2021-08-08,Enterprise,False
CUST003601,Gregory,Davis,catherine14@example.com,558-426-6299x47031,392 Smith Trail,Julieview,IA,12288,United States,South,2025-07-21,Standard,True
CUST003602,Paul,Baker,sanchezkimberly@example.com,804-896-3418x698,3445 Anna Spring Suite 741,West Shane,NC,65143,United States,West,2024-01-12,Enterprise,True
CUST003603,Carlos,Orozco,woodantonio@example.net,001-976-429-4636x772,264 Woodard Forest,Lake Nicolehaven,MI,94479,United States,West,2025-04-24,Premium,False
CUST003604,Andre,Bernard,deborahriley@example.org,491-633-7439,21087 Smith Greens,Nicolechester,TN,52226,United States,Midwest,2021-07-11,Standard,False
CUST003605,Margaret,Wright,amandanelson@example.net,001-391-693-0315x84256,383 Michelle Island,West Thomas,WV,12413,United States,West,2025-01-13,Premium,False
CUST003606,Mark,Fox,vlopez@example.net,+1-347-589-4109x77297,666 Steele Throughway,East Sandrachester,NJ,45559,United States,Midwest,2022-08-10,Premium,True
CUST003607,Melissa,George,ericamoore@example.com,+1-816-808-7768x6548,981 Mark Squares,South Margaret,FL,38663,United States,West,2021-10-12,Enterprise,True
CUST003608,Jeffery,Barr,lawrenceevans@example.org,001-908-537-7755,330 Jeffrey Forks Apt. 961,New Christopherfort,SD,46705,United States,West,2026-01-09,Premium,True
CUST003609,Elizabeth,Clark,gharris@example.net,001-393-408-2764,8157 Matthews Circle Suite 202,Carrburgh,ID,17171,United States,West,2025-10-05,Enterprise,True
CUST003610,Autumn,Bennett,marcuswilliams@example.org,(770)886-1890x78771,54550 Weber Islands Suite 017,Stewarthaven,UT,38594,United States,West,2025-12-03,Enterprise,False
CUST003611,Cynthia,Hughes,owillis@example.org,001-568-272-8788x7464,89405 Lin Lodge Suite 771,Beltranmouth,CA,30579,United States,Northeast,2023-04-10,Standard,False
CUST003612,Stephanie,Mack,michaelfranco@example.com,956.625.5287x5287,26435 Kevin Overpass Apt. 379,Lake Manuelville,HI,40809,United States,Northeast,2023-03-15,Standard,False
CUST003613,Richard,Bell,codypage@example.net,304.524.9931x7800,159 Laura Burg,Fisherport,LA,92352,United States,West,2021-05-17,Premium,True
CUST003614,Lisa,Nichols,wallacebryan@example.org,4296275960,38952 Scott Passage Apt. 264,Port Lisa,MN,63785,United States,South,2025-09-15,Enterprise,True
CUST003615,Brian,Garcia,morrissteven@example.net,(931)293-7290,100 Garrett Club Suite 903,East Benjamin,ID,62387,United States,West,2024-01-05,Standard,False
CUST003616,Allison,Patterson,rodriguezharold@example.org,+1-217-973-4884x9540,2410 Williams Mills,Kellyville,AL,60339,United States,West,2022-07-19,Premium,True
CUST003617,Heather,Sellers,alexisdavenport@example.com,2752277620,66802 Campos Route,Ramirezshire,PR,09770,United States,West,2026-06-11,Premium,False
CUST003618,Mary,Mills,xthomas@example.com,883-884-4637,91121 Shepherd Shoal Suite 775,Lake Brian,NH,86604,United States,Midwest,2023-04-03,Enterprise,False
CUST003619,Samantha,Chandler,lwilliams@example.com,(664)948-7696,362 Marsh Tunnel Suite 141,West Ryan,MS,88648,United States,West,2025-05-09,Premium,True
CUST003620,Matthew,Wright,aliceriggs@example.org,001-225-940-4378x942,49783 Thomas Loaf Suite 455,South John,DE,66653,United States,Northeast,2022-04-21,Enterprise,False
CUST003621,Donald,Baker,michellemalone@example.net,+1-705-752-6114x33972,906 Paula Road,Chambersberg,MD,70456,United States,Midwest,2022-05-12,Premium,True
CUST003622,Suzanne,Kirk,qperez@example.org,5953515091,81380 Dickerson Lights,Joshuaburgh,NE,78329,United States,West,2023-05-06,Enterprise,True
CUST003623,Michael,Morris,user name@example.com,+1-957-559-6495x01853,3797 Hunt Mount Apt. 527,Brianfort,AS,85931,United States,Midwest,2023-04-07,Enterprise,False
CUST003624,Anthony,Wilkerson,nicholasgoodwin@example.com,(743)545-3972x779,726 Misty Groves,Matthewsfort,PW,72818,United States,Midwest,2026-03-23,Standard,False
CUST003625,Cody,Mejia,nicholas37@example.org,431.650.6182x090,7781 Taylor Underpass,Jonesburgh,IN,70379,United States,South,2024-05-12,Premium,True
CUST003626,Donna,Lane,meyerjoseph@example.org,+1-990-650-5366x427,52299 Chavez Circles,Williamshaven,AR,22556,United States,West,2026-02-14,Enterprise,True
CUST003627,Cody,Patel,robinsonkarl@example.net,001-523-663-0196x42598,7563 Forbes Highway,South Adrienneview,MT,33196,United States,Northeast,2021-10-05,Premium,True
CUST003628,Jonathan,Parker,fflores@example.com,(382)498-8658x53344,7911 Scott Brooks Suite 402,Ashleyfort,MP,06667,United States,Northeast,2025-12-28,Enterprise,True
CUST003629,Tina,Rogers,schmidtsavannah@example.net,+1-459-941-8145,182 Lee Forges,Michaelview,DC,12858,United States,Midwest,2022-09-28,Enterprise,False
CUST003630,Christopher,Ramirez,rnichols@example.com,(963)739-1265,3124 Cody Turnpike,South Davidport,MP,66640,United States,Midwest,2025-01-16,Enterprise,False
CUST003631,Timothy,Weber,ebecker@example.net,+1-537-375-9886x422,993 Griffin Loop,Gonzalezfurt,IL,60324,United States,South,2022-08-03,Standard,True
CUST003632,Brianna,Green,weekstammy@example.com,741.304.6795x56313,23642 Lori Roads,Santosberg,LA,06230,United States,South,2025-09-25,Enterprise,True
CUST003633,Courtney,Green,qpowell@example.com,931.817.1251x8119,624 Christopher Pass,Harrellville,WY,50545,United States,Northeast,2022-05-30,Premium,False
CUST003634,Thomas,Wilson,wolfekrystal@example.org,+1-811-901-9383x94423,2547 Debra Rapid,Velazquezfurt,AR,74159,United States,West,2022-03-26,Premium,True
CUST003635,Allison,Medina,humphreycameron@example.org,837.499.6491x245,87956 Kelli Curve Apt. 990,Brittanyhaven,CA,17984,United States,West,2023-09-15,Enterprise,True
CUST003636,Charles,Rodriguez,jessicawhite@example.org,+1-998-411-9441x284,2042 Miller Orchard,Josephfurt,MP,32240,United States,South,2023-05-01,Standard,False
CUST003637,Roberto,Davidson,josephcollins@example.org,(778)589-5538x33422,41788 Alex Stream,West Barbara,KY,28245,United States,Northeast,2024-12-31,Enterprise,False
CUST003638,Sheri,Stanley,timothy98@example.org,+1-686-484-5787,48137 Christine Square,New Brandon,FM,85501,United States,Northeast,2025-05-22,Standard,False
CUST003639,Timothy,Garcia,xromero@example.com,5316398167,1804 Holmes Village,Davidhaven,WI,57801,United States,Northeast,2025-08-26,Enterprise,True
CUST003640,Erin,Allison,hunterjamie@example.net,001-619-222-2688x0848,0686 Schroeder Fort Suite 892,East Kristin,PW,41958,United States,West,2025-09-09,Standard,True
CUST003641,April,Galvan,sstanley@example.com,814.818.1958,6641 Robert Overpass Apt. 682,Lake Kimberly,NM,17596,United States,West,2023-04-22,Premium,True
CUST003642,Kimberly,Vaughan,wongmargaret@example.com,759-667-2769x19229,098 Steven Parks,Josephstad,AK,79418,United States,South,2026-04-19,Standard,False
CUST003643,Eric,Conner,burnettnicholas@example.com,6415449200,3925 Holly Row Apt. 922,Lopezside,MD,70590,United States,South,2025-08-24,Premium,True
CUST003644,Marvin,Adams,melissa41@example.org,329-766-4146x74118,615 Kyle Shoal Suite 143,Kentborough,MH,42212,United States,West,2026-04-06,Enterprise,False
CUST003645,Nicholas,Hamilton,brad71@example.com,479-507-3486,888 Garrison Ways,Brianland,AK,91571,United States,West,2025-10-29,Premium,True
CUST003646,Eric,Munoz,melaniehenry@example.com,+1-569-756-4479x39706,606 Ashley Green Apt. 536,Saratown,LA,81475,United States,South,2023-09-02,Enterprise,True
CUST003647,Rachel,Wells,diazeric@example.net,989-471-4977,31371 Kaylee Viaduct Apt. 075,Buckberg,KY,23063,United States,Midwest,2026-02-05,Enterprise,True
CUST003648,Tanner,Johnson,tiffany87@example.org,(608)858-2793,641 Sandra Course Suite 533,Harrismouth,NM,66232,United States,West,2024-01-28,Standard,False
CUST003649,Mark,Rowe,sanchezalexandra@example.org,405.333.3891,9403 Deanna Harbors,North Markburgh,TN,45894,United States,Northeast,2023-12-28,Standard,True
CUST003650,Julie,Miller,luceroterrance@example.org,(817)340-6575,3227 Heather Islands Suite 841,East Heathertown,DC,30746,United States,West,2021-07-12,Standard,False
CUST003651,John,Obrien,gailgrant@example.net,001-319-911-5519x250,6795 Sean Keys,South Derek,NJ,91465,United States,South,2023-02-12,Premium,True
CUST003652,Judy,Camacho,williamsluis@example.net,7348902809,62617 Danielle Fields Apt. 516,Parkerfurt,KS,11828,United States,South,2023-10-15,Premium,True
CUST003653,Erica,Keith,robertruiz@example.net,+1-472-674-3511x31906,43738 Tristan Passage Apt. 727,West Juanberg,SD,12884,United States,Northeast,2021-06-02,Standard,False
CUST003654,Anthony,Miller,cindy80@example.org,+1-290-666-0657,361 Michael Shoal,East Allisonberg,KY,05641,United States,South,2025-07-06,Enterprise,False
CUST003655,Connor,Peterson,zachary19@example.com,(479)965-0637x89525,721 Phillip Villages Suite 436,Port Justin,ID,36500,United States,South,2024-03-15,Premium,False
CUST003656,Morgan,Johnson,shannonjimmy@example.net,942.833.5519,50358 Marco Flat Suite 458,Gonzaleston,KY,39078,United States,West,2024-09-02,Premium,False
CUST003657,Christine,Spence,samantha22@example.com,001-455-732-9089x66901,0554 Ford Locks,Michelleside,ND,50884,United States,West,2023-03-26,Standard,True
CUST003658,Shawn,Carpenter,wvargas@example.net,649.220.9782,349 Luis Canyon Apt. 280,Greenhaven,MT,31408,United States,South,2023-09-05,Premium,False
CUST003659,Raymond,Aguirre,clevy@example.net,254.289.3070,124 Eric Pine Apt. 489,Normahaven,WI,32770,United States,West,2023-11-23,Enterprise,True
CUST003660,David,Vargas,garysmith@example.com,526-558-2280x64204,21494 Ryan Plaza Apt. 520,Lake Natashaside,MP,50246,United States,South,2023-09-18,Standard,True
CUST003661,Zachary,Fuentes,melissajohnson@example.org,443-455-5198,672 Macdonald Shores,Port Manuel,ID,22897,United States,Northeast,2024-08-13,Standard,True
CUST003662,Lawrence,Washington,mary69@example.net,001-897-493-9828x025,37629 Whitaker Valleys Suite 817,Jacquelineberg,KY,97177,United States,South,2023-03-13,Premium,False
CUST003663,Jorge,Morales,twright@example.com,001-578-232-6249x9144,3876 Kimberly Locks,Stephenport,IA,75815,United States,Midwest,2024-07-24,Premium,False
CUST003664,Alexander,Vasquez,michael23@example.net,936.241.9093,50106 Corey Plain,Virginiafurt,OK,60657,United States,West,2026-05-20,Premium,False
CUST003665,Adrienne,Davis,icampbell@example.org,+1-817-922-2315,32812 Kristine Viaduct Suite 456,Douglasstad,WI,66744,United States,Northeast,2021-01-29,Enterprise,False
CUST003666,Tiffany,Martinez,dparker@example.net,+1-210-671-4217x18152,818 Gibson Manors,North William,AK,27748,United States,Midwest,2022-01-03,Standard,True
CUST003667,Michael,Gonzalez,xstephens@example.com,333-365-8896x62190,74799 Lutz Stream Suite 602,Ashleyberg,ND,19878,United States,West,2024-08-23,Premium,False
CUST003668,Susan,Weber,camachomatthew@example.com,730-949-1560x872,0441 Leah Way Suite 242,Blackburnport,OH,15984,United States,Midwest,2023-09-09,Enterprise,True
CUST003669,Ashley,Hunt,debra45@example.org,001-749-697-2927x799,25949 Kelly Throughway,East Eric,MD,47363,United States,Northeast,2021-09-03,Standard,False
CUST003670,Veronica,Valdez,jmorgan@example.com,001-524-794-2096x2577,1315 Bennett Mill,Ryanland,OK,99211,United States,Northeast,2021-10-14,Premium,False
CUST003671,Sheila,Bradshaw,donnamckenzie@example.org,(488)286-2584,42442 Jade Trail,Port Stephenport,VI,38232,United States,West,2021-07-06,Standard,True
CUST003672,Anthony,Stein,jhernandez@example.org,(349)330-4598,49781 Joseph Shoal Apt. 857,Port Justin,PW,57846,United States,West,2025-02-04,Enterprise,False
CUST003673,Glenn,Hanson,steven94@example.org,2162315991,3816 Stanley Land Apt. 897,Kennedyport,MI,12966,United States,Midwest,2022-09-01,Standard,True
CUST003674,Alexis,Bryant,sara16@example.com,703.841.4247x993,677 Mathews Ridge,Brendaside,IL,29550,United States,South,2024-10-11,Standard,False
CUST003675,Haley,Smith,adamsjesse@example.net,653.657.0226x782,7067 Wall Creek,Bishopchester,SD,72719,United States,West,2023-03-29,Standard,False
CUST003676,Laurie,Barnes,simpsonamy@example.org,874.221.5673x9852,00746 Cassandra Light,Alanfurt,CT,40477,United States,Northeast,2022-05-27,Standard,True
CUST003677,Nicole,Anderson,edward46@example.com,(818)882-2226x157,9522 Green Mountain,New Kimberlyport,WI,02496,United States,Midwest,2025-01-27,Premium,True
CUST003678,Anita,Gonzalez,johncastillo@example.com,(331)295-3192,426 Mason Springs Suite 197,Greeneton,MN,92090,United States,West,2025-07-12,Standard,False
CUST003679,Jason,Green,sandrabraun@example.com,819-756-9580,7497 Williams Shore,Davidfurt,NE,92972,United States,Midwest,2024-02-19,Premium,True
CUST003680,Shawn,Cain,kennedyandrew@example.com,001-501-272-4102x856,34682 Stone Centers Apt. 941,Haynesfurt,NV,63586,United States,Northeast,2025-09-29,Enterprise,True
CUST003681,Monica,Gould,bobbysoto@example.net,880.320.7615,6546 Leah Grove,Vincentborough,OH,36807,United States,South,2024-01-30,Premium,True
CUST003682,Tyler,Meyers,rodriguezkaren@example.net,548-590-8815x57800,80465 Bautista Track Apt. 940,Georgeberg,LA,52321,United States,West,2023-03-02,Premium,False
CUST003683,Janet,Ferguson,ureeves@example.org,(675)434-9086x0137,11899 Rodriguez Burg Suite 196,West Brandonview,MH,32982,United States,West,2023-11-18,Enterprise,True
CUST003684,Peter,Duarte,alejandro32@example.net,+1-381-287-4173x12743,404 Cindy Forge,North Carlosville,KY,72665,United States,Northeast,2021-12-13,Standard,True
CUST003685,Abigail,Potter,paul90@example.org,303.493.3534,741 James Tunnel,New Tiffany,GA,89915,United States,West,2023-06-06,Enterprise,False
CUST003686,Jennifer,Byrd,dking@example.org,001-452-996-9206,48134 Kelly Union Suite 455,Lake Eugenemouth,CA,62326,United States,Northeast,2024-11-01,Premium,False
CUST003687,Jessica,Navarro,davisteresa@example.com,(314)745-6969,0492 Bowman Springs,Stacyton,MS,21690,United States,Midwest,2023-07-01,Enterprise,True
CUST003688,Michael,Cooper,tammy12@example.org,+1-931-399-6432,169 Kristopher Hill,Lisaburgh,PR,02148,United States,Northeast,2022-08-19,Enterprise,False
CUST003689,Alexandra,Wilson,oscar74@example.com,001-885-898-4107,968 Loretta Lights,Contreraschester,SD,30259,United States,Northeast,2025-01-14,Premium,True
CUST003690,Norma,Williams,wedwards@example.com,+1-706-752-7538x363,6969 Nicholas Course,North Rebeccamouth,CA,16899,United States,Northeast,2021-07-29,Enterprise,False
CUST003691,Matthew,Gray,tuckerwayne@example.com,775-348-3044x39641,56219 Stephanie Gardens Suite 426,South Karenview,DC,73885,United States,Northeast,2023-03-04,Premium,True
CUST003692,Wayne,Henry,rosariochristopher@example.com,001-250-290-8006x005,694 John Field,East Mary,MA,44786,United States,Midwest,2023-10-07,Enterprise,True
CUST003693,Shawn,Gentry,cmassey@example.net,001-640-694-8954x7926,303 Peter Run,West Christian,OR,13363,United States,Midwest,2023-10-26,Standard,False
CUST003694,Todd,Dillon,erica16@example.org,+1-848-523-8243x083,6493 Chelsey Forges,Carolburgh,AS,44097,United States,Northeast,2025-05-19,Standard,False
CUST003695,Linda,Medina,rzimmerman@example.org,940-373-8780,174 Neal Club,Aprilshire,RI,56876,United States,South,2025-05-17,Standard,False
CUST003696,Austin,Wells,robert73@example.org,(698)679-6649x1260,56944 Smith Turnpike,New Amy,FM,47041,United States,Midwest,2023-05-17,Premium,False
CUST003697,Patricia,Hunt,williamsjoseph@example.net,+1-776-222-3819x3796,801 Fernandez Road Suite 490,Lake Michael,MS,19901,United States,South,2023-03-24,Premium,False
CUST003698,Eric,Peterson,kimamy@example.org,(437)735-2734x3347,0302 Amanda Keys Suite 802,Jamiefort,DE,59461,United States,Midwest,2025-07-21,Premium,True
CUST003699,Joseph,Carter,baxterstacey@example.net,850.340.6188x04717,3442 Klein Burg Suite 043,Fergusonburgh,FM,14428,United States,Midwest,2024-10-31,Enterprise,True
CUST003700,Victoria,West,wellsevan@example.org,001-430-759-0675,7349 Carolyn Throughway Apt. 047,Lawrenceland,MO,87465,United States,South,2023-01-19,Enterprise,True
